,Publication_ID,Drainage Basin,Location_ID,Hist_ref_code,Method_ID,Future Time Range_start,Future Time Range_end,Hist_code,MedDlyFlo,MedDlyFlo_un,AnnSflo,AnnSflo_un,MedAnnSflo,MedAnnSflo_un,MeanFlo,MeanFlo_un,MedIMSOvMeanFlo,MedIMSOvMeanFlo_un,MedOvMeanFlo,MedOvMeanFlo_un,WaterYield,WaterYieldunit,Runoff,Runoff_un,AnnRunVol,AnnRunVol_un,MedRunoff,MedRunoff_un,MeanDlyDisch,MeanDlyDisch_un,SWE,SWE_un,Evap,Evap_un,ET,ET_un,AET,AET_un,DpAqRech,DpAqRech_un,Infilt,Infilt_un,Rech,Rech_un,Perc,Perc_un,SoilWat,SoilWat_un,MaxFlo,MaxFlo_un,HighFlo,HighFlo_un,PkDlyRunoff,PkDlyRunoff_un,AnnPkRunoff,AnnPkRunoff_un,MeanAnnMaxFlo,MeanAnnMaxFlo_un,PkFlo,PkFlo_un,MeanAnnFldPk,MeanAnnFldPk_un,Qhigh,Qhigh_un,Ann1dayMaxFlo,Ann1dayMaxFlo_un,PkSflo,PkSflo_un,HighFlow,HighFlow_un,Flood_flow,Flood_flow_un,Qp_mean,Qpmean_un,MinFlo,MinFlo_un,LowFlo,LowFlo_un,LF,LF_un,Ann1dayMinFlo,Ann1dayMinFlo_un,DateMaxFlo,DateMaxFlo_un,DatePkRunoff,DatePkRunoff_un,DateAnnMxFldPk,DateAnnMxFldPk_un,DatePkDisch,DatePkDisch_un,DayAnn1dayMaxFlo,DayAnn1dayMaxFlo_un,DatePkSflo,DatePkSflo_un,DateSprFld,DateSprFld_un,dp_mean,dpmean_un,DateMinFlo,DateMinFlo_un,DayAnn1dayMinFlo,DayAnn1dayMinFlo_un
"Merritt et al., 2006",106,Pacific,10606,10606,106.09,2040,2069,NA,,,2.81,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10606,10606,106.1,2070,2099,NA,,,2.43,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10606,10606,106.11,2010,2039,NA,,,2.6,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10606,10606,106.12,2040,2069,NA,,,2.5,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10606,10606,106.13,2070,2099,NA,,,2.48,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10606,10606,106.14,2010,2039,NA,,,2.54,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10606,10606,106.15,2040,2069,NA,,,2.3,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10606,10606,106.16,2070,2099,NA,,,2.19,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10606,10606,106.17,2010,2039,NA,,,2.59,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10606,10606,106.18,2040,2069,NA,,,2.41,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10606,10606,106.19,2070,2099,NA,,,2.31,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.01,1961,1990,10607,,,1.8,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.02,2010,2039,NA,,,1.85,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.03,2040,2069,NA,,,1.52,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.04,2070,2099,NA,,,1.43,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.05,2010,2039,NA,,,1.87,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.06,2040,2069,NA,,,1.69,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.07,2070,2099,NA,,,1.55,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.08,2010,2039,NA,,,1.77,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.09,2040,2069,NA,,,1.66,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.1,2070,2099,NA,,,1.37,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.11,2010,2039,NA,,,1.61,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.12,2040,2069,NA,,,1.57,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.13,2070,2099,NA,,,1.3,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.14,2010,2039,NA,,,1.8,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.15,2040,2069,NA,,,1.52,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.16,2070,2099,NA,,,1.3,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.17,2010,2039,NA,,,1.9,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.18,2040,2069,NA,,,1.7,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10607,10607,106.19,2070,2099,NA,,,1.6,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.01,1961,1990,10608,,,0.99,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.02,2010,2039,NA,,,1.02,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.03,2040,2069,NA,,,0.87,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.04,2070,2099,NA,,,0.8,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.05,2010,2039,NA,,,1.02,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.06,2040,2069,NA,,,0.94,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.07,2070,2099,NA,,,0.87,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.08,2010,2039,NA,,,0.97,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.09,2040,2069,NA,,,0.9,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.1,2070,2099,NA,,,0.72,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.11,2010,2039,NA,,,0.88,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.12,2040,2069,NA,,,0.89,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.13,2070,2099,NA,,,0.87,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.14,2010,2039,NA,,,0.98,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.15,2040,2069,NA,,,0.84,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.16,2070,2099,NA,,,0.76,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.17,2010,2039,NA,,,1.03,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.18,2040,2069,NA,,,0.99,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13,days change,,,,,,,,,,,,,,,,,,
"Merritt et al., 2006",106,Pacific,10608,10608,106.19,2070,2099,NA,,,0.87,10^6xm^3/year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-20,days change,,,,,,,,,,,,,,,,,,
"Saha, 2015",142,Great Slave Lake,14201,14201,142.01,2020,2040,NA,,,15.5,%,,,,,,,,,,,64.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Saha, 2015",142,Great Slave Lake,14201,14201,142.02,2020,2040,NA,,,12.1,%,,,,,,,,,,,52.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2014",151,Great Slave Lake,15101,15101,151.01,2041,2070,NA,,,,,,,,,,,,,,,11,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2014",151,Great Slave Lake,15101,15101,151.02,2041,2070,NA,,,,,,,,,,,,,,,10,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2014",151,Great Slave Lake,15101,15101,151.03,2041,2070,NA,,,,,,,,,,,,,,,12,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2014",151,Pacific,15102,15102,151.01,2041,2070,NA,,,,,,,,,,,,,,,7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2014",151,Pacific,15102,15102,151.02,2041,2070,NA,,,,,,,,,,,,,,,10,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2014",151,Pacific,15102,15102,151.03,2041,2070,NA,,,,,,,,,,,,,,,9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2014",151,Pacific,15103,15103,151.01,2041,2070,NA,,,,,,,,,,,,,,,2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2014",151,Pacific,15103,15103,151.02,2041,2070,NA,,,,,,,,,,,,,,,1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Schnorbus et al., 2014",151,Pacific,15103,15103,151.03,2041,2070,NA,,,,,,,,,,,,,,,3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.01,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,-6.5,%,,,,,,,,,,,,,,,,,,,,,,,,,-9.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.02,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,-29.6,%,,,,,,,,,,,,,,,,,,,,,,,,,-14,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,-54.4,%,,,,,,,,,,,,,,,,,,,,,,,,,-9.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.04,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,-0.2,%,,,,,,,,,,,,,,,,,,,,,,,,,-1.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.05,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,-16.2,%,,,,,,,,,,,,,,,,,,,,,,,,,-4.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.06,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,-23.9,%,,,,,,,,,,,,,,,,,,,,,,,,,3.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.07,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,-10.6,%,,,,,,,,,,,,,,,,,,,,,,,,,-13.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.08,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,-7.5,%,,,,,,,,,,,,,,,,,,,,,,,,,-8.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.09,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,-22.5,%,,,,,,,,,,,,,,,,,,,,,,,,,-26.4,%,-28,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.1,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,10.3,%,,,,,,,,,,,,,,,,,,,,,,,,,1.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.11,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,8.8,%,,,,,,,,,,,,,,,,,,,,,,,,,-1.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.12,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,5.5,%,,,,,,,,,,,,,,,,,,,,,,,,,1.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.13,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,-4,%,,,,,,,,,,,,,,,,,,,,,,,,,-12.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.14,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,-29.4,%,,,,,,,,,,,,,,,,,,,,,,,,,-15,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.15,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,-56.2,%,,,,,,,,,,,,,,,,,,,,,,,,,-8.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.16,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,-3,%,,,,,,,,,,,,,,,,,,,,,,,,,8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.17,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,0.3,%,,,,,,,,,,,,,,,,,,,,,,,,,15.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.18,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,2.6,%,,,,,,,,,,,,,,,,,,,,,,,,,16,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.19,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,-11.9,%,,,,,,,,,,,,,,,,,,,,,,,,,-4.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.2,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,-24.7,%,,,,,,,,,,,,,,,,,,,,,,,,,-6.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.21,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,-39.6,%,,,,,,,,,,,,,,,,,,,,,,,,,-5.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.22,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,-1.7,%,,,,,,,,,,,,,,,,,,,,,,,,,0.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.23,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,-10.4,%,,,,,,,,,,,,,,,,,,,,,,,,,3.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.24,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,-17,%,,,,,,,,,,,,,,,,,,,,,,,,,8.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.25,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,-9.2,%,,,,,,,,,,,,,,,,,,,,,,,,,-13.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.26,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,-14.5,%,,,,,,,,,,,,,,,,,,,,,,,,,-9.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.27,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,-18.3,%,,,,,,,,,,,,,,,,,,,,,,,,,-14.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.28,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,6.4,%,,,,,,,,,,,,,,,,,,,,,,,,,5.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.29,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,10.7,%,,,,,,,,,,,,,,,,,,,,,,,,,1.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzeeba et al., 2012",175,Nelson River,17501,17501,175.3,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,0.6,%,,,,,,,,,,,,,,,,,,,,,,,,,7.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
