,Publication_ID,Drainage Basin,Location_ID,Hist_ref_code,Method_ID,Future Time Range_start,Future Time Range_end,Hist_code,DJFSflo,DJFSflo_un,MAMSflo,MAMSflo_un,JJASflo,JJASflo_un,SONSflo,SONSflo_un,IMS_50_DJF_strflo,unit,IMS_50_MAM_strflo,unit,IMS_50_JJA_strflo,unit,IMS_50_SON_strflo,unit,MAM_water_supply,unit,JJA_water_supply,unit,DJFRunoff,DJFRunoff_un,MAMRunoff,MAMRunoff_un,JJARunoff,JJARunoff_un,SONRunoff,SONRunoff_un,Runoff_MAM_medflowyr,Runoff_MAM_medflowyr_un,DJFET,DJFET_un,MAMET,MAMET_un,JJAET,JJAET_un,SONET,SONET_un,DJFAET,DJFAET_un,MAMAET,MAMAET_un,JJAAET,JJAAET_un,SONAET,SONAET_un,SONRech,SONRech_un,DJFRech,DJFRech_un,MAMRech,MAMRech_un,JJARech,JJARech_un,DJFSoilWat,DJFSoilWat_un,MAMSoilWat,MAMSoilWat_un,JJASoilWat,JJASoilWat_un,SONSoilWat,SONSoilWat_un
"Rivard et al., 2008",137,Maritime Provinces,13701,13701,137.01,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.01,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.02,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.04,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.05,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.06,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.07,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.08,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.09,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.1,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.11,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.12,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.13,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.14,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.15,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.16,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.17,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.18,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.19,1961,1990,7401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.2,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.21,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Great Slave Lake,7401,7401,74.22,2071,2100,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Pacific,7402,7402,74.01,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Pacific,7402,7402,74.02,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Pacific,7402,7402,74.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Pacific,7402,7402,74.04,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Pacific,7402,7402,74.05,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Pacific,7402,7402,74.06,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Pacific,7402,7402,74.07,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Pacific,7402,7402,74.08,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Pacific,7402,7402,74.09,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Pacific,7402,7402,74.1,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Pacific,7402,7402,74.11,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Pacific,7402,7402,74.12,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Pacific,7402,7402,74.13,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Pacific,7402,7402,74.14,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Pacific,7402,7402,74.15,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Pacific,7402,7402,74.16,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Pacific,7402,7402,74.17,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2011",74,Pacific,7402,7402,74.18,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ahmed, 2016",1,St. Lawrence,101,101,1.01,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ahmed, 2016",1,St. Lawrence,101,101,1.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ahmed, 2016",1,St. Lawrence,101,101,1.03,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ahmed, 2016",1,St. Lawrence,101,101,1.04,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ahmed, 2016",1,St. Lawrence,101,101,1.05,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ahmed, 2016",1,St. Lawrence,101,101,1.06,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ahmed, 2016",1,St. Lawrence,101,101,1.07,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ahmed, 2016",1,St. Lawrence,101,101,1.08,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ahmed, 2016",1,St. Lawrence,101,101,1.09,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aissia et al., 2012",2,St. Lawrence,201,NA,2.01,1971,2000,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aissia et al., 2012",2,St. Lawrence,201,NA,2.02,1971,2000,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aissia et al., 2012",2,St. Lawrence,201,20199,2.03,1971,2000,20199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aissia et al., 2012",2,St. Lawrence,201,20198,2.04,1971,2000,20198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aissia et al., 2012",2,St. Lawrence,201,20199,2.05,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Aissia et al., 2012",2,St. Lawrence,201,20198,2.06,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Anderson, 2014",6,Nelson River,601,601,6.01,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crossman et al., 2013",33,St. Lawrence,3301,3301,33.01,2021,2029,NA,-17.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crossman et al., 2013",33,St. Lawrence,3301,3301,33.02,2031,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crossman et al., 2013",33,St. Lawrence,3301,3301,33.03,2061,2069,NA,31.5,%,,,-13.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crossman et al., 2013",33,St. Lawrence,3301,3301,33.04,2091,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crossman et al., 2013",33,St. Lawrence,3301,3301,33.05,2071,2100,NA,3,%,,,-22,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crossman et al., 2013",33,St. Lawrence,3301,3301,33.06,2021,2029,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crossman et al., 2013",33,St. Lawrence,3301,3301,33.07,2031,2039,NA,75.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crossman et al., 2013",33,St. Lawrence,3301,3301,33.08,2061,2069,NA,,,,,-26.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crossman et al., 2013",33,St. Lawrence,3301,3301,33.09,2091,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Crossman et al., 2013",33,St. Lawrence,3301,3301,33.1,2071,2100,NA,46,%,,,-12,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2005",76,Great Slave Lake,7601,7601,76.01,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2005",76,Great Slave Lake,7601,7601,76.02,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2005",76,Great Slave Lake,7601,7601,76.03,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2005",76,Great Slave Lake,7601,7601,76.04,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2005",76,Great Slave Lake,7601,7601,76.05,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2005",76,Great Slave Lake,7601,7601,76.06,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2005",76,Great Slave Lake,7601,7601,76.07,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2005",76,Great Slave Lake,7601,7601,76.08,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2005",76,Great Slave Lake,7601,7601,76.09,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2005",76,Great Slave Lake,7601,7601,76.1,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2005",76,Great Slave Lake,7601,7601,76.11,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2005",76,Great Slave Lake,7601,7601,76.12,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2005",76,Great Slave Lake,7601,7601,76.13,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2005",76,Great Slave Lake,7601,7601,76.14,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2005",76,Great Slave Lake,7601,7601,76.15,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2005",76,Great Slave Lake,7601,7601,76.16,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2005",76,Great Slave Lake,7601,7601,76.17,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kerkhoven et al., 2005",76,Great Slave Lake,7601,7601,76.18,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle et al., 2010",80,Nelson River,8001,8001,80.01,1961,1990,8001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle et al., 2010",80,Nelson River,8001,8001,80.02,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle et al., 2010",80,Nelson River,8001,8001,80.03,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle et al., 2010",80,Nelson River,8001,8001,80.04,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle et al., 2010",80,Nelson River,8001,8001,80.05,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle et al., 2010",80,Nelson River,8001,8001,80.06,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle et al., 2010",80,Nelson River,8001,8001,80.07,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle et al., 2010",80,Nelson River,8001,8001,80.08,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle et al., 2010",80,Nelson River,8001,8001,80.09,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle et al., 2010",80,Nelson River,8001,8001,80.1,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle et al., 2010",80,Nelson River,8001,8001,80.11,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle et al., 2010",80,Nelson River,8001,8001,80.12,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle et al., 2010",80,Nelson River,8001,8001,80.13,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle et al., 2010",80,Nelson River,8001,8001,80.14,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle et al., 2010",80,Nelson River,8001,8001,80.15,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle et al., 2010",80,Nelson River,8001,8001,80.16,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle et al., 2010",80,Nelson River,8001,8001,80.17,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kienzle et al., 2010",80,Nelson River,8001,8001,80.18,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kim et al., 2008",81,Nelson River,8101,8101,81.01,2081,2100,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kim et al., 2008",81,Nelson River,8101,8101,81.02,2081,2100,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kim et al., 2008",81,Nelson River,8102,8102,81.01,2081,2100,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kim et al., 2008",81,Nelson River,8102,8102,81.02,2081,2100,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tang, 2017",174,St. Lawrence,17401,17401,174.01,1986,2000,17401,23.5,m3/s,59.2,m3/s,24.1,m3/s,20.8,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tang, 2017",174,St. Lawrence,17401,17401,174.02,2053,2067,NA,37.1,m3/s,56.8,m3/s,27.5,m3/s,23.5,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tang, 2017",174,St. Lawrence,17401,17401,174.03,2053,2067,NA,42.4,m3/s,61.6,m3/s,27.5,m3/s,23.7,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tang, 2017",174,St. Lawrence,17401,17401,174.04,2053,2067,NA,51.8,m3/s,60.6,m3/s,33.6,m3/s,25.4,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tang, 2017",174,St. Lawrence,17401,17401,174.05,2053,2067,NA,49.4,m3/s,55.7,m3/s,44.3,m3/s,38.3,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tang, 2017",174,St. Lawrence,17401,17401,174.06,2053,2067,NA,42.3,m3/s,56.2,m3/s,28.8,m3/s,30.6,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tang, 2017",174,St. Lawrence,17401,17401,174.07,2053,2067,NA,44.9,m3/s,60.8,m3/s,41.6,m3/s,37.3,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tang, 2017",174,St. Lawrence,17401,17401,174.08,2053,2067,NA,39.9,m3/s,49,m3/s,29.3,m3/s,25,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tang, 2017",174,St. Lawrence,17401,17401,174.09,2053,2067,NA,40.1,m3/s,57.7,m3/s,33.3,m3/s,27.8,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tang, 2017",174,St. Lawrence,17401,17401,174.1,2053,2067,NA,35.8,m3/s,61.9,m3/s,28,m3/s,23.5,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tang, 2017",174,St. Lawrence,17401,17401,174.11,2053,2067,NA,36.9,m3/s,51.2,m3/s,31.1,m3/s,19.7,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tang, 2017",174,St. Lawrence,17401,17401,174.12,2053,2067,NA,37.6,m3/s,67.1,m3/s,31.4,m3/s,29.8,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tang, 2017",174,St. Lawrence,17401,17401,174.13,2053,2067,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thorne, 2011",177,Arctic,17701,17701,177.01,Not clear,NA,17701,,,,,,,,,,,,,,,,,,,,,11,%,28,%,10,%,21,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thorne, 2011",177,Arctic,17701,17701,177.02,Not clear,NA,NA,,,,,,,,,,,,,,,,,,,,,5,%,19,%,-3,%,12,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thorne, 2011",177,Arctic,17701,17701,177.03,Not clear,NA,NA,,,,,,,,,,,,,,,,,,,,,4,%,26,%,1,%,14,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thorne, 2011",177,Arctic,17701,17701,177.04,Not clear,NA,NA,,,,,,,,,,,,,,,,,,,,,5,%,41,%,-22,%,11,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thorne, 2011",177,Arctic,17701,17701,177.05,Not clear,NA,NA,,,,,,,,,,,,,,,,,,,,,12,%,33,%,-11,%,28,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Thorne, 2011",177,Arctic,17701,17701,177.06,Not clear,NA,NA,,,,,,,,,,,,,,,,,,,,,7,%,24,%,2,%,14,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
